,rated,turns,victory_status,winner,white_rating,black_rating,opening_eco,opening_name,opening_ply,game_category,white level,black level,Rating_Diff,Quality,winner condition,base_time,increment_time
1192,True,59,resign,white,1627,1496,C41,Philidor Defense #2,4,rapid,Intermediate,Beginner,131,High Quality,higher rating,15,0
1193,False,56,outoftime,black,1267,1627,C20,King's Pawn Game,3,blitz,Beginner,Intermediate,360,Medium Quality,higher rating,5,8
1194,True,69,resign,white,1604,1446,E71,King's Indian Defense,9,rapid,Intermediate,Beginner,158,High Quality,higher rating,15,0
1195,True,70,resign,black,1453,1576,D10,Slav Defense,4,rapid,Beginner,Beginner,123,High Quality,higher rating,15,0
1196,True,77,mate,white,1740,1500,B10,Caro-Kann Defense,2,blitz,Intermediate,Beginner,240,Medium Quality,higher rating,5,5
1197,True,64,mate,black,1552,1625,C22,Center Game,7,rapid,Beginner,Intermediate,73,High Quality,higher rating,15,0
1198,True,70,mate,black,1810,1473,C20,King's Pawn Game,2,rapid,Intermediate,Beginner,337,Medium Quality,lower rating,20,0
1199,True,75,resign,white,1436,1484,B56,Sicilian Defense,10,blitz,Beginner,Beginner,48,High Quality,higher rating,7,5
1200,True,104,draw,draw,1638,1417,D00,Queen's Pawn Game,2,rapid,Intermediate,Beginner,221,Medium Quality,higher rating,14,8
1201,True,63,resign,white,2053,1914,C40,King's Pawn Game,4,rapid,Advanced,Intermediate,139,High Quality,higher rating,10,0
1202,True,67,resign,white,2021,1921,C40,King's Pawn Game,4,rapid,Advanced,Intermediate,100,High Quality,higher rating,10,0
1203,True,40,resign,black,1930,1979,C20,King's Pawn Game,3,rapid,Intermediate,Intermediate,49,High Quality,higher rating,10,0
1204,True,80,resign,black,2000,1908,A08,King's Indian Attack,4,rapid,Intermediate,Intermediate,92,High Quality,lower rating,10,0
1205,True,99,mate,white,1885,1607,B00,Owen Defense,2,rapid,Intermediate,Intermediate,278,Medium Quality,higher rating,10,0
1206,True,120,mate,black,1776,1821,A43,Old Benoni Defense,2,rapid,Intermediate,Intermediate,45,High Quality,higher rating,10,0
1207,True,9,draw,draw,1845,1750,B56,Sicilian Defense,9,rapid,Intermediate,Intermediate,95,High Quality,higher rating,10,5
1208,True,62,resign,black,1707,1734,A00,Van't Kruijs Opening,1,blitz,Intermediate,Intermediate,27,High Quality,higher rating,6,4
1209,True,59,mate,white,1500,1603,C65,Ruy Lopez,6,rapid,Beginner,Intermediate,103,High Quality,higher rating,10,0
1210,True,57,resign,white,1185,1222,A00,Van't Kruijs Opening,1,rapid,Beginner,Beginner,37,High Quality,higher rating,10,0
1211,True,72,mate,black,1230,1334,C41,Philidor Defense,6,rapid,Beginner,Beginner,104,High Quality,higher rating,10,0
1212,True,115,mate,white,1262,1240,C40,Elephant Gambit,4,rapid,Beginner,Beginner,22,High Quality,higher rating,10,0
1213,True,70,mate,black,1250,1286,C60,Ruy Lopez,6,rapid,Beginner,Beginner,36,High Quality,higher rating,10,0
1214,True,29,resign,white,1133,1264,C40,Elephant Gambit,4,rapid,Beginner,Beginner,131,High Quality,higher rating,10,0
1215,True,33,mate,white,1257,1141,C65,Ruy Lopez,6,rapid,Beginner,Beginner,116,High Quality,higher rating,10,0
1216,True,17,mate,white,1279,1267,C57,Italian Game,11,rapid,Beginner,Beginner,12,High Quality,higher rating,10,0
1217,True,19,resign,white,1315,1264,A25,English Opening,4,rapid,Beginner,Beginner,51,High Quality,higher rating,10,0
1218,True,100,outoftime,black,1277,1173,C00,French Defense,3,rapid,Beginner,Beginner,104,High Quality,lower rating,10,0
1219,True,27,mate,white,1332,1287,C50,Italian Game,8,rapid,Beginner,Beginner,45,High Quality,higher rating,10,0
1220,True,95,outoftime,draw,1291,1166,B00,Nimzowitsch Defense,4,rapid,Beginner,Beginner,125,High Quality,higher rating,10,0
1221,True,75,mate,white,1194,1308,C48,Four Knights Game,7,rapid,Beginner,Beginner,114,High Quality,higher rating,10,0
1222,True,44,resign,black,1136,1301,D00,Queen's Pawn Game #2,3,rapid,Beginner,Beginner,165,High Quality,higher rating,10,0
1223,True,87,mate,white,1291,1262,C41,Philidor Defense #2,4,rapid,Beginner,Beginner,29,High Quality,higher rating,10,0
1224,True,29,outoftime,white,1286,1083,C42,Russian Game,5,rapid,Beginner,Rookie,203,Medium Quality,higher rating,10,0
1225,True,75,outoftime,white,1278,1173,C00,French Defense,3,rapid,Beginner,Beginner,105,High Quality,higher rating,10,0
1226,True,52,mate,black,1175,1270,D01,Queen's Pawn Game,4,rapid,Beginner,Beginner,95,High Quality,higher rating,10,0
1227,True,40,resign,black,1173,1262,C20,King's Pawn Game,3,rapid,Beginner,Beginner,89,High Quality,higher rating,10,0
1228,True,73,mate,white,1329,1271,C44,Scotch Game,5,rapid,Beginner,Beginner,58,High Quality,higher rating,10,0
1229,True,64,resign,black,1282,1285,C00,Rat Defense,4,rapid,Beginner,Beginner,3,High Quality,higher rating,10,0
1230,True,52,resign,black,1235,1272,A00,Van't Kruijs Opening,1,rapid,Beginner,Beginner,37,High Quality,higher rating,10,0
1231,True,26,resign,black,1284,1261,C47,Four Knights Game,8,rapid,Beginner,Beginner,23,High Quality,lower rating,10,0
1232,True,13,resign,white,1279,1036,C40,Elephant Gambit,4,rapid,Beginner,Rookie,243,Medium Quality,higher rating,10,0
1233,True,104,resign,black,1239,1269,C20,King's Pawn Game,3,rapid,Beginner,Beginner,30,High Quality,higher rating,10,0
1234,True,55,mate,white,1152,1284,D30,Queen's Gambit Declined,4,rapid,Beginner,Beginner,132,High Quality,higher rating,10,0
1235,True,57,mate,white,1277,1122,C30,King's Gambit,3,rapid,Beginner,Beginner,155,High Quality,higher rating,10,0
1236,True,97,outoftime,white,1264,1327,C78,Ruy Lopez,11,rapid,Beginner,Beginner,63,High Quality,higher rating,10,0
1237,True,17,mate,white,1442,1270,C57,Italian Game,8,rapid,Beginner,Beginner,172,High Quality,higher rating,10,0
1238,True,23,mate,white,1260,1233,C72,Ruy Lopez,9,rapid,Beginner,Beginner,27,High Quality,higher rating,10,0
1239,False,54,resign,white,1767,1260,B50,Sicilian Defense,5,rapid,Intermediate,Beginner,507,Low Quality,higher rating,10,2
1240,True,72,mate,black,1268,1392,C62,Ruy Lopez,6,rapid,Beginner,Beginner,124,High Quality,higher rating,10,0
1241,True,34,resign,black,1259,1417,C70,Ruy Lopez,8,rapid,Beginner,Beginner,158,High Quality,higher rating,10,0
1242,True,56,mate,black,1263,1587,B34,Sicilian Defense,8,rapid,Beginner,Beginner,324,Medium Quality,higher rating,15,0
1243,True,84,resign,black,1342,1248,D01,Queen's Pawn Game,4,blitz,Beginner,Beginner,94,High Quality,lower rating,5,5
1244,True,29,mate,white,1783,1249,C68,Ruy Lopez,8,rapid,Intermediate,Beginner,534,Low Quality,higher rating,10,0
1245,True,19,resign,black,1257,1380,C41,Philidor Defense #2,4,rapid,Beginner,Beginner,123,High Quality,higher rating,10,0
1246,True,144,mate,black,1265,1366,B52,Sicilian Defense,6,rapid,Beginner,Beginner,101,High Quality,higher rating,10,0
1247,False,110,resign,black,1016,1262,A01,Nimzo-Larsen Attack,2,rapid,Rookie,Beginner,246,Medium Quality,higher rating,10,0
1248,True,47,mate,white,1247,1380,C45,Scotch Game,8,rapid,Beginner,Beginner,133,High Quality,higher rating,10,0
1249,False,37,resign,white,1662,1501,C61,Ruy Lopez,6,rapid,Intermediate,Beginner,161,High Quality,higher rating,10,0
1250,False,60,draw,draw,1542,1501,A28,English Opening,7,rapid,Beginner,Beginner,41,High Quality,higher rating,10,0
1251,False,54,mate,black,1199,1501,D02,Queen's Pawn Game,4,rapid,Beginner,Beginner,302,Medium Quality,higher rating,10,0
1252,False,137,mate,white,1501,1199,C55,Italian Game,6,rapid,Beginner,Beginner,302,Medium Quality,higher rating,10,0
1253,False,81,mate,white,1199,1501,D02,Queen's Pawn Game,4,rapid,Beginner,Beginner,302,Medium Quality,higher rating,10,0
1254,False,83,outoftime,white,1501,1500,C40,King's Pawn Game,4,rapid,Beginner,Beginner,1,High Quality,higher rating,10,0
1255,False,53,resign,white,1597,1501,D20,Queen's Gambit Accepted,5,rapid,Beginner,Beginner,96,High Quality,higher rating,10,0
1256,False,65,resign,white,1501,1619,C62,Ruy Lopez,6,rapid,Beginner,Intermediate,118,High Quality,higher rating,10,0
1257,False,8,resign,black,1567,1501,C50,Giuoco Piano,6,rapid,Beginner,Beginner,66,High Quality,lower rating,10,0
1258,False,55,mate,white,1585,1501,C62,Ruy Lopez,6,rapid,Beginner,Beginner,84,High Quality,higher rating,10,0
1259,False,67,mate,white,1501,1590,C40,King's Pawn Game,4,rapid,Beginner,Beginner,89,High Quality,higher rating,10,0
1260,False,26,resign,black,1501,1640,C50,Italian Game,8,rapid,Beginner,Intermediate,139,High Quality,higher rating,10,0
1261,False,33,resign,white,1702,1501,C44,Scotch Game,9,rapid,Intermediate,Beginner,201,Medium Quality,higher rating,10,0
1262,False,73,mate,white,1514,1501,D00,Queen's Pawn Game,3,rapid,Beginner,Beginner,13,High Quality,higher rating,10,0
1263,False,27,resign,black,1501,1500,C41,Philidor Defense #3,5,rapid,Beginner,Beginner,1,High Quality,lower rating,10,0
1264,False,50,resign,black,1501,1511,C41,Philidor Defense #3,5,rapid,Beginner,Beginner,10,High Quality,higher rating,10,0
1265,False,74,mate,black,1500,1501,C46,Three Knights Opening,8,rapid,Beginner,Beginner,1,High Quality,higher rating,10,0
1266,False,130,draw,draw,1501,1760,C00,French Defense,3,rapid,Beginner,Intermediate,259,Medium Quality,higher rating,10,0
1267,False,14,resign,black,1501,1787,C02,French Defense,7,rapid,Beginner,Intermediate,286,Medium Quality,higher rating,10,0
1268,False,51,outoftime,white,1694,1501,D00,Queen's Pawn Game,3,rapid,Intermediate,Beginner,193,High Quality,higher rating,10,0
1269,False,24,resign,black,1501,1503,B07,Pirc Defense #4,2,rapid,Beginner,Beginner,2,High Quality,higher rating,10,0
1270,False,94,resign,black,1694,1501,D00,Queen's Pawn Game,3,rapid,Intermediate,Beginner,193,High Quality,lower rating,10,0
1271,False,24,resign,black,1501,1606,C68,Ruy Lopez,7,rapid,Beginner,Intermediate,105,High Quality,higher rating,10,0
1272,False,57,resign,white,1500,1501,A00,Hungarian Opening,1,rapid,Beginner,Beginner,1,High Quality,higher rating,10,0
1273,False,19,resign,white,1500,1501,D02,Queen's Pawn Game,4,rapid,Beginner,Beginner,1,High Quality,higher rating,10,0
1274,False,47,resign,white,1787,1501,C45,Scotch Game,7,rapid,Intermediate,Beginner,286,Medium Quality,higher rating,10,0
1275,False,30,resign,black,1501,1646,C02,French Defense,5,rapid,Beginner,Intermediate,145,High Quality,higher rating,10,0
1276,False,17,resign,white,1707,1501,A06,Zukertort Opening,3,rapid,Intermediate,Beginner,206,Medium Quality,higher rating,10,0
1277,False,18,resign,black,1501,1500,C48,Four Knights Game,7,rapid,Beginner,Beginner,1,High Quality,lower rating,10,0
1278,False,24,resign,white,1645,1501,C50,Italian Game,9,rapid,Intermediate,Beginner,144,High Quality,higher rating,10,0
1279,False,7,outoftime,white,1501,1797,C46,Three Knights Opening #2,6,rapid,Beginner,Intermediate,296,Medium Quality,higher rating,10,0
1280,False,27,resign,white,1501,1501,C23,Bishop's Opening,3,rapid,Beginner,Beginner,0,High Quality,higher rating,10,0
1281,False,50,resign,black,1501,1626,B30,Sicilian Defense,4,rapid,Beginner,Intermediate,125,High Quality,higher rating,10,0
1282,False,20,resign,black,1501,1759,C00,French Defense,3,rapid,Beginner,Intermediate,258,Medium Quality,higher rating,10,0
1283,False,85,resign,white,1500,1501,C46,Four Knights Game,7,rapid,Beginner,Beginner,1,High Quality,higher rating,10,0
1284,False,87,resign,white,1501,1500,C41,Philidor Defense #2,4,rapid,Beginner,Beginner,1,High Quality,higher rating,10,0
1285,False,45,mate,white,1501,1513,C46,Three Knights Opening,5,rapid,Beginner,Beginner,12,High Quality,higher rating,10,0
1286,False,63,resign,white,1501,1509,B00,Nimzowitsch Defense,5,rapid,Beginner,Beginner,8,High Quality,higher rating,10,0
1287,False,38,resign,black,1500,1501,C50,Giuoco Piano,6,rapid,Beginner,Beginner,1,High Quality,higher rating,10,0
1288,False,39,resign,white,1585,1501,D20,Queen's Gambit Accepted,5,rapid,Beginner,Beginner,84,High Quality,higher rating,10,0
1289,False,8,resign,black,1501,1609,C40,Latvian Gambit Accepted,5,rapid,Beginner,Intermediate,108,High Quality,higher rating,10,0
1290,False,90,resign,black,1501,1500,C41,Philidor Defense #3,5,rapid,Beginner,Beginner,1,High Quality,lower rating,10,0
1291,False,94,resign,white,1501,1500,C42,Russian Game,8,rapid,Beginner,Beginner,1,High Quality,higher rating,10,0
1292,False,29,resign,white,1598,1501,C24,Bishop's Opening,4,rapid,Beginner,Beginner,97,High Quality,higher rating,10,0
1293,False,98,resign,black,1104,910,E61,King's Indian Defense,6,rapid,Beginner,Rookie,194,High Quality,lower rating,15,15
1294,False,74,mate,black,1104,1207,A10,English Opening,2,rapid,Beginner,Beginner,103,High Quality,higher rating,15,15
1295,False,37,resign,white,1104,1343,A20,English Opening,2,rapid,Beginner,Beginner,239,Medium Quality,higher rating,15,15
1296,False,74,mate,black,1104,1500,A22,English Opening,4,rapid,Beginner,Beginner,396,Medium Quality,higher rating,15,15
1297,False,6,resign,white,1104,1228,A20,English Opening,2,rapid,Beginner,Beginner,124,High Quality,higher rating,15,15
1298,False,94,mate,black,1104,1419,A41,Modern Defense,6,rapid,Beginner,Beginner,315,Medium Quality,higher rating,15,15
1299,False,29,resign,white,1104,1069,A20,English Opening,2,rapid,Beginner,Rookie,35,High Quality,higher rating,15,15
1300,False,68,mate,black,1104,1300,C44,King's Pawn Game,5,rapid,Beginner,Beginner,196,High Quality,higher rating,15,15
1301,False,50,resign,white,1104,1500,A10,English Opening,2,rapid,Beginner,Beginner,396,Medium Quality,higher rating,15,15
1302,False,38,mate,black,1104,1248,A10,English Opening,1,rapid,Beginner,Beginner,144,High Quality,higher rating,15,15
1303,False,28,mate,black,1104,1226,A10,English Opening,2,rapid,Beginner,Beginner,122,High Quality,higher rating,15,15
1304,False,82,resign,white,1104,1139,A40,English Defense,4,rapid,Beginner,Beginner,35,High Quality,higher rating,15,15
1305,False,18,resign,white,1104,1337,A10,English Opening,2,rapid,Beginner,Beginner,233,Medium Quality,higher rating,15,15
1306,False,63,mate,white,1104,1017,E00,Indian Game,5,rapid,Beginner,Rookie,87,High Quality,higher rating,15,15
1307,False,58,mate,black,1104,1290,D00,Queen's Pawn Game,2,rapid,Beginner,Beginner,186,High Quality,higher rating,15,15
1308,False,44,resign,black,1273,1104,C50,Italian Game,5,rapid,Beginner,Beginner,169,High Quality,lower rating,15,15
1309,False,35,mate,white,1500,1104,C41,Philidor Defense,5,rapid,Beginner,Beginner,396,Medium Quality,higher rating,15,5
1310,False,87,mate,white,1481,1104,C41,Philidor Defense,5,rapid,Beginner,Beginner,377,Medium Quality,higher rating,15,5
1311,False,64,outoftime,black,1104,1500,D02,Queen's Pawn Game,3,rapid,Beginner,Beginner,396,Medium Quality,higher rating,15,5
1312,False,36,mate,black,1500,1104,C20,King's Pawn Game,3,rapid,Beginner,Beginner,396,Medium Quality,lower rating,15,5
1313,False,29,mate,white,1356,1104,C55,Italian Game,7,rapid,Beginner,Beginner,252,Medium Quality,higher rating,15,5
1314,False,93,resign,white,1024,1104,C24,Bishop's Opening,4,rapid,Rookie,Beginner,80,High Quality,higher rating,15,5
1315,False,57,mate,white,1336,1104,D00,Queen's Pawn Game,2,rapid,Beginner,Beginner,232,Medium Quality,higher rating,15,5
1316,False,53,mate,white,1500,1104,A00,Mieses Opening,1,rapid,Beginner,Beginner,396,Medium Quality,higher rating,15,5
1317,False,42,mate,black,1104,1430,A45,Indian Game,2,rapid,Beginner,Beginner,326,Medium Quality,higher rating,15,5
1318,False,51,mate,white,1430,1104,C77,Ruy Lopez,9,rapid,Beginner,Beginner,326,Medium Quality,higher rating,15,5
1319,False,77,mate,white,1408,1104,C41,Philidor Defense #3,5,rapid,Beginner,Beginner,304,Medium Quality,higher rating,15,5
1320,False,21,mate,white,1408,1104,C57,Italian Game,7,rapid,Beginner,Beginner,304,Medium Quality,higher rating,15,5
1321,False,43,outoftime,white,1499,1104,C23,Bishop's Opening,3,rapid,Beginner,Beginner,395,Medium Quality,higher rating,15,5
1322,False,81,outoftime,white,1412,1104,C50,Italian Game,5,rapid,Beginner,Beginner,308,Medium Quality,higher rating,15,5
1323,False,94,mate,black,1072,1231,B01,Scandinavian Defense,4,rapid,Rookie,Beginner,159,High Quality,higher rating,180,0
1324,True,92,mate,black,1245,1264,B21,Sicilian Defense,3,rapid,Beginner,Beginner,19,High Quality,higher rating,15,15
1325,True,29,mate,white,1233,1174,C27,Vienna Game,3,rapid,Beginner,Beginner,59,High Quality,higher rating,15,15
1326,True,78,mate,black,1251,1177,B21,Sicilian Defense,3,rapid,Beginner,Beginner,74,High Quality,lower rating,15,15
1327,True,124,draw,draw,1174,1254,A45,Trompowsky Attack,3,rapid,Beginner,Beginner,80,High Quality,higher rating,15,15
1328,True,59,mate,white,1225,1252,C48,Four Knights Game,8,rapid,Beginner,Beginner,27,High Quality,higher rating,15,15
1329,True,11,mate,white,1216,1041,C42,Russian Game,6,rapid,Beginner,Rookie,175,High Quality,higher rating,15,15
1330,True,66,mate,black,1007,1208,B01,Scandinavian Defense,4,rapid,Rookie,Beginner,201,Medium Quality,higher rating,15,15
1331,True,58,mate,black,1226,1198,B00,Nimzowitsch Defense,5,rapid,Beginner,Beginner,28,High Quality,lower rating,15,15
1332,True,41,mate,white,1277,1241,B01,Scandinavian Defense,2,rapid,Beginner,Beginner,36,High Quality,higher rating,15,15
1333,True,49,resign,white,1233,1013,C00,French Defense,3,rapid,Beginner,Rookie,220,Medium Quality,higher rating,15,15
1334,True,45,resign,white,1225,1014,A06,Zukertort Opening,3,rapid,Beginner,Rookie,211,Medium Quality,higher rating,15,15
1335,True,110,mate,black,1026,1215,B01,Scandinavian Defense,6,rapid,Rookie,Beginner,189,High Quality,higher rating,15,15
1336,True,52,draw,draw,1339,1339,C00,French Defense,3,rapid,Beginner,Beginner,0,High Quality,higher rating,15,0
1337,False,17,resign,white,1390,1339,D00,Queen's Pawn Game #2,3,rapid,Beginner,Beginner,51,High Quality,higher rating,15,0
1338,False,98,resign,black,1339,1243,C40,Elephant Gambit,4,rapid,Beginner,Beginner,96,High Quality,lower rating,10,0
1339,True,68,mate,black,1327,1327,A00,Van't Kruijs Opening,1,rapid,Beginner,Beginner,0,High Quality,higher rating,10,1
1340,False,52,resign,black,1327,1490,C46,Four Knights Game,7,rapid,Beginner,Beginner,163,High Quality,higher rating,10,0
1341,False,29,resign,white,1444,1327,D00,Queen's Pawn Game,3,rapid,Beginner,Beginner,117,High Quality,higher rating,10,0
1342,False,39,resign,white,1327,1391,B25,Sicilian Defense,4,rapid,Beginner,Beginner,64,High Quality,higher rating,10,0
